,stat,precision,recall,f1-score,support,model_accuracy,model
3,macro avg,0.5090497737556561,0.5090497737556561,0.5090497737556561,217.0,0.8894009216589862,sp_075_thresh_merge_95
4,weighted avg,0.8894009216589862,0.8894009216589862,0.8894009216589862,217.0,0.8894009216589862,sp_075_thresh_merge_95
0,0.0,1.0,0.049019607843137254,0.09345794392523364,204.0,0.10599078341013825,sp_07_thresh_merge_50
1,1.0,0.06280193236714976,1.0,0.11818181818181818,13.0,0.10599078341013825,sp_07_thresh_merge_50
2,accuracy,0.10599078341013825,0.10599078341013825,0.10599078341013825,0.10599078341013825,0.10599078341013825,sp_07_thresh_merge_50
3,macro avg,0.5314009661835749,0.5245098039215687,0.10581988105352591,217.0,0.10599078341013825,sp_07_thresh_merge_50
4,weighted avg,0.943854493644115,0.10599078341013825,0.09493909768254054,217.0,0.10599078341013825,sp_07_thresh_merge_50
0,0.0,1.0,0.10294117647058823,0.18666666666666665,204.0,0.15668202764976957,sp_07_thresh_merge_55
1,1.0,0.0663265306122449,1.0,0.1244019138755981,13.0,0.15668202764976957,sp_07_thresh_merge_55
2,accuracy,0.15668202764976957,0.15668202764976957,0.15668202764976957,0.15668202764976957,0.15668202764976957,sp_07_thresh_merge_55
3,macro avg,0.5331632653061225,0.5514705882352942,0.15553429027113236,217.0,0.15668202764976957,sp_07_thresh_merge_55
4,weighted avg,0.9440656446910561,0.15668202764976957,0.18293652018609574,217.0,0.15668202764976957,sp_07_thresh_merge_55
0,0.0,0.9393939393939394,0.15196078431372548,0.2616033755274262,204.0,0.1935483870967742,sp_07_thresh_merge_60
1,1.0,0.059782608695652176,0.8461538461538461,0.1116751269035533,13.0,0.1935483870967742,sp_07_thresh_merge_60
2,accuracy,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742,sp_07_thresh_merge_60
3,macro avg,0.49958827404479583,0.4990573152337858,0.18663925121548974,217.0,0.1935483870967742,sp_07_thresh_merge_60
4,weighted avg,0.8866983297207701,0.1935483870967742,0.2526214988817564,217.0,0.1935483870967742,sp_07_thresh_merge_60
0,0.0,0.926829268292683,0.18627450980392157,0.31020408163265306,204.0,0.22119815668202766,sp_07_thresh_merge_65
1,1.0,0.056818181818181816,0.7692307692307693,0.10582010582010581,13.0,0.22119815668202766,sp_07_thresh_merge_65
2,accuracy,0.22119815668202766,0.22119815668202766,0.22119815668202766,0.22119815668202766,0.22119815668202766,sp_07_thresh_merge_65
3,macro avg,0.49182372505543237,0.4777526395173454,0.20801209372637944,217.0,0.22119815668202766,sp_07_thresh_merge_65
4,weighted avg,0.8747087884578051,0.22119815668202766,0.297959880316694,217.0,0.22119815668202766,sp_07_thresh_merge_65
0,0.0,0.9444444444444444,0.25,0.3953488372093023,204.0,0.28110599078341014,sp_07_thresh_merge_70
1,1.0,0.06134969325153374,0.7692307692307693,0.11363636363636365,13.0,0.28110599078341014,sp_07_thresh_merge_70
2,accuracy,0.28110599078341014,0.28110599078341014,0.28110599078341014,0.28110599078341014,0.28110599078341014,sp_07_thresh_merge_70
3,macro avg,0.5028970688479891,0.5096153846153846,0.25449260042283295,217.0,0.28110599078341014,sp_07_thresh_merge_70
4,weighted avg,0.8915401505941779,0.28110599078341014,0.37847205307820464,217.0,0.28110599078341014,sp_07_thresh_merge_70
0,0.0,0.9367088607594937,0.3627450980392157,0.5229681978798587,204.0,0.3778801843317972,sp_07_thresh_merge_75
1,1.0,0.057971014492753624,0.6153846153846154,0.10596026490066224,13.0,0.3778801843317972,sp_07_thresh_merge_75
